297,173,319,197,"N"
224,256,245,282,"G"
163,257,183,283,"O"
310,253,329,280,"S"
292,254,310,280,"E"
337,172,356,198,"S"
224,215,244,240,"O"
246,255,267,280,"A"
245,214,266,239,"N"
194,215,213,241,"S"
214,175,233,200,"S"
269,254,290,280,"G"
203,256,223,283,"T"
282,174,297,198,"E"
174,216,193,241,"N"
268,213,287,239,"S"
148,178,172,201,"N"
196,176,214,199,"E"
137,177,149,202,"I"
132,257,161,283,"M"
247,175,273,199,"M"
156,217,172,241,"E"
134,217,155,242,"P"
184,257,204,282,"R"
171,177,195,200,"V"
233,176,248,198,"T"
213,215,226,240,"I"
268,175,284,198,"M"
320,173,335,198,"T"
