189,237,211,263,"e"
275,185,297,218,"h"
371,149,393,173,"n"
135,228,164,262,"G"
396,142,413,174,"t"
374,193,396,218,"a"
140,139,160,172,"L"
434,150,455,174,"e"
164,148,184,173,"e"
242,237,264,263,"n"
177,192,197,217,"s"
216,238,238,263,"e"
340,238,361,264,"a"
169,235,186,262,"r"
294,231,311,263,"t"
400,185,424,219,"d"
313,238,336,264,"e"
269,149,289,174,"e"
224,148,245,173,"u"
319,185,344,217,"R"
200,192,234,216,"w"
269,237,289,263,"s"
201,148,220,172,"s"
311,140,341,175,"C"
366,230,389,264,"d"
346,149,367,175,"e"
251,192,272,217,"c"
152,192,173,220,"p"
348,193,370,218,"o"
237,189,246,217,"i"
251,148,265,172,"r"
416,148,431,173,"r"
188,141,198,172,"i"
137,183,147,217,"I"
480,177,518,233,"d"
520,181,553,226,"x"
548,195,583,234,"o"
