189,111,217,142,"R"
477,276,513,310,"N"
137,281,170,315,"G"
420,276,458,311,"G"
135,113,165,143,"T"
348,108,380,139,"C"
299,109,334,141,"G"
379,108,409,138,"A"
111,112,135,144,"S"
513,274,546,310,"G"
349,278,385,313,"O"
385,278,419,312,"D"
266,110,300,141,"N"
410,107,436,137,"S"
218,110,246,142,"L"
65,280,103,316,"A"
105,281,138,315,"R"
465,106,496,136,"L"
202,280,232,315,"L"
495,104,525,135,"E"
170,281,202,315,"Y"
274,279,299,314,"S"
546,272,575,309,"S"
436,107,465,137,"T"
457,276,477,310,"I"
233,279,265,315,"L"
166,112,189,143,"I"
247,110,266,141,"I"
316,278,348,314,"L"
458,151,539,237,"T"
