241,323,263,359,"A"
272,214,324,275,"H"
485,297,512,335,"O"
213,212,270,275,"C"
376,61,484,186,"N"
113,212,167,273,"O"
491,57,596,187,"A"
429,212,477,274,"T"
264,321,287,357,"R"
524,209,582,273,"R"
148,61,256,186,"R"
160,327,181,363,"E"
52,211,109,273,"C"
378,212,429,275,"S"
323,314,349,352,"O"
136,328,160,364,"H"
387,308,405,345,"T"
349,312,373,351,"F"
288,318,308,355,"T"
541,291,567,328,"N"
327,212,375,276,"E"
67,333,90,368,"A"
477,211,524,273,"E"
266,62,355,182,"E"
41,67,138,187,"A"
196,325,218,360,"H"
170,214,214,275,"L"
117,329,136,366,"T"
407,306,430,343,"H"
219,324,240,359,"E"
429,305,453,341,"E"
469,298,487,336,"T"
86,332,104,367,"T"
568,288,579,327,"I"
513,293,534,331,"W"
