461,102,505,143,"M"
177,93,219,136,"N"
288,96,332,139,"M"
263,188,316,271,"S"
95,183,177,269,"C"
424,100,459,142,"U"
88,90,127,135,"C"
38,291,112,365,"C"
343,298,398,374,"B"
285,296,340,373,"P"
461,192,521,274,"E"
46,92,88,136,"N"
334,98,375,140,"O"
377,98,421,142,"N"
507,103,535,144,"E"
537,103,581,146,"N"
192,295,278,371,"M"
8,90,45,134,"A"
145,93,176,136,"E"
398,190,457,273,"L"
220,93,263,139,"T"
179,185,258,270,"A"
400,297,457,372,"E"
459,298,516,372,"L"
316,187,397,274,"T"
515,298,576,374,"L"
114,293,191,368,"A"
580,104,620,148,"T"
130,87,142,135,"I"
