338,431,362,477,"H"
178,351,241,412,"U"
245,352,309,414,"N"
55,427,78,472,"E"
540,431,559,474,"B"
242,431,266,478,"H"
561,430,578,474,"A"
84,428,107,473,"U"
386,353,446,412,"2"
13,425,33,472,"T"
316,352,367,415,"E"
346,153,428,303,"N"
428,432,447,477,"E"
364,432,384,477,"O"
217,153,281,293,"S"
580,351,635,410,"2"
290,432,309,477,"R"
268,431,288,478,"A"
454,433,475,476,"D"
44,348,110,410,"4"
512,431,532,475,"S"
408,433,426,477,"S"
148,160,214,282,"S"
516,352,574,411,"o"
108,428,134,475,"K"
136,430,159,476,"S"
500,431,511,476,"I"
579,429,598,473,"C"
387,431,406,476,"U"
278,151,352,301,"E"
600,427,622,471,"K"
35,425,56,472,"H"
311,433,331,478,"D"
452,353,511,412,"o"
189,436,209,477,"o"
166,431,187,476,"N"
431,162,493,293,"c"
131,350,172,411,"J"
3,347,42,409,"I"
216,431,234,477,"A"
476,432,494,476,"J"
