447,322,514,412,"h"
153,205,226,296,"D"
347,325,377,412,"i"
328,230,405,297,"x"
515,340,575,406,"e"
263,228,331,298,"o"
574,333,611,400,"r"
274,350,345,418,"u"
83,227,136,290,"n"
441,204,506,295,"d"
143,343,204,408,"n"
227,204,260,296,"i"
509,222,571,293,"e"
406,204,436,295,"i"
381,347,447,415,"s"
206,346,274,435,"g"
117,318,142,403,"i"
84,322,119,399,"t"
45,225,83,287,"o"
75,1,95,35,"N"
44,329,92,395,"x"
14,205,43,284,"b"
67,2,76,36,"I"
12,307,49,386,"5"
96,0,113,33,"V"
30,9,40,42,"P"
1,209,15,280,"h"
7,12,22,46,"R"
42,7,55,41,"L"
