63,317,89,348,"a"
56,384,84,415,"e"
147,384,176,426,"y"
19,307,61,348,"M"
264,317,289,349,"s"
242,382,270,414,"x"
92,316,109,348,"r"
371,307,400,349,"k"
361,220,399,263,"O"
151,317,179,349,"a"
112,307,121,348,"i"
401,220,432,262,"F"
26,119,70,180,"4"
434,220,463,262,"F"
243,221,277,262,"A"
171,221,204,262,"D"
99,220,132,262,"R"
582,103,606,134,"N"
74,119,123,179,"B"
233,317,262,349,"o"
303,381,332,414,"n"
61,219,96,262,"G"
476,219,513,262,"C"
207,220,240,263,"U"
194,118,233,177,"2"
150,119,190,178,"5"
192,374,224,414,"D"
272,383,301,414,"o"
238,117,279,177,"2"
85,384,114,415,"n"
292,307,310,348,"t"
28,374,54,415,"J"
312,220,344,262,"E"
198,307,230,347,"B"
279,220,309,262,"T"
342,316,370,349,"c"
515,219,547,262,"E"
312,317,339,349,"o"
124,317,148,349,"s"
117,384,145,415,"n"
134,221,168,262,"A"
559,104,581,135,"2"
464,219,475,261,"I"
227,372,240,413,"i"
438,314,476,356,"K"
