286,72,335,120,"O"
238,72,285,120,"C"
450,180,494,229,"N"
392,72,425,121,"E"
301,366,345,420,"T"
460,366,509,421,"C"
47,363,95,419,"C"
217,179,250,231,"S"
498,179,547,230,"C"
338,72,388,121,"M"
253,366,301,421,"C"
218,366,251,419,"E"
173,180,212,229,"K"
96,365,145,419,"O"
482,72,531,121,"O"
580,180,620,230,"R"
382,180,416,230,"P"
548,180,579,230,"E"
419,180,450,230,"E"
361,366,397,420,"B"
395,365,441,420,"Y"
33,176,86,230,"M"
132,180,170,230,"R"
175,75,206,120,"E"
183,366,214,419,"L"
346,173,380,231,"S"
557,365,601,419,"R"
116,74,170,122,"W"
443,72,480,121,"T"
512,367,556,419,"A"
208,74,237,121,"L"
89,181,130,229,"A"
145,365,179,418,"L"
274,180,324,231,"R"
