488,102,504,121,"A"
242,100,257,119,"U"
310,101,326,120,"S"
355,101,373,120,"O"
389,57,404,77,"S"
259,100,276,119,"N"
425,58,442,77,"O"
318,14,349,52,"S"
166,11,199,50,"U"
432,101,449,120,"O"
512,101,532,121,"L"
47,99,61,118,"2"
364,58,380,77,"E"
302,57,321,77,"G"
574,101,595,121,"M"
232,56,248,76,"S"
555,101,572,120,"O"
441,15,470,51,"N"
293,100,309,120,"A"
351,14,382,52,"H"
285,15,316,52,"A"
321,57,336,77,"E"
403,15,437,52,"O"
204,13,234,50,"N"
257,13,284,50,"F"
217,56,230,76,"E"
138,11,166,48,"F"
338,57,355,77,"R"
452,101,465,120,"T"
386,14,399,52,"I"
169,55,185,74,"A"
282,57,301,77,"N"
327,100,343,120,"H"
536,101,553,121,"C"
444,58,460,77,"P"
467,101,486,120,"M"
174,100,188,118,"6"
375,101,392,120,"N"
187,55,204,75,"D"
395,102,412,119,"O"
17,99,34,118,"O"
407,57,422,77,"H"
190,99,205,118,"6"
226,100,241,118,"F"
152,54,169,74,"L"
260,57,279,77,"N"
83,99,98,118,"6"
205,56,214,74,"I"
64,99,79,118,"o"
502,101,516,121,"A"
345,100,356,120,"I"
279,100,293,119,"F"
127,99,142,118,"6"
35,99,47,118,"1"
413,101,430,120,"H"
109,99,123,118,"S"
144,99,159,118,"6"
351,57,365,76,"H"
