54,354,83,387,"e"
148,406,168,441,"r"
48,407,80,443,"e"
14,343,52,387,"N"
8,395,46,441,"D"
84,354,115,386,"x"
240,409,268,443,"e"
189,408,217,442,"u"
82,408,113,451,"p"
117,345,136,388,"t"
115,408,147,442,"a"
220,408,240,442,"r"
171,399,188,443,"t"
499,417,520,454,"S"
435,414,457,451,"E"
329,442,338,451,"o"
360,443,368,452,"o"
323,414,338,436,"a"
343,414,355,440,"E"
466,417,480,453,"R"
315,430,322,450,"E"
213,408,228,441,"r"
471,416,488,453,"R"
357,415,368,436,"e"
344,353,359,386,"2"
404,415,420,450,"E"
438,353,449,389,"1"
