370,168,393,192,"o"
172,169,183,201,"i"
350,118,375,151,"d"
404,255,431,290,"d"
279,172,303,197,"a"
308,170,332,195,"u"
159,316,187,352,"5"
207,271,231,297,"e"
178,263,203,298,"h"
350,266,373,292,"s"
322,128,345,152,"e"
206,211,236,244,"H"
194,127,220,158,"P"
190,323,230,352,"m"
137,272,175,300,"w"
253,173,277,197,"c"
235,270,260,296,"n"
186,169,203,201,"t"
243,132,267,156,"o"
307,267,331,294,"a"
375,265,399,291,"e"
311,207,337,240,"h"
234,322,273,350,"m"
342,205,360,239,"t"
206,168,230,200,"h"
134,179,169,204,"w"
285,268,304,293,"r"
284,217,306,247,"g"
223,132,240,157,"r"
296,129,318,153,"e"
270,130,293,155,"c"
398,167,423,192,"n"
334,258,346,293,"i"
337,162,353,194,"t"
242,216,265,242,"e"
136,317,153,353,"1"
268,208,280,242,"i"
374,314,399,347,"2"
114,318,131,353,"1"
330,310,362,347,"4"
299,307,321,354,"C"
356,162,365,194,"t"
429,301,455,350,"C"
365,305,382,342,"1"
401,304,423,325,"n"
