255,191,333,323,"b"
258,139,279,169,"D"
172,228,244,320,"e"
396,350,435,428,"t"
143,139,168,168,"H"
258,361,290,420,"r"
453,207,514,332,"t"
293,363,340,422,"e"
187,139,210,169,"G"
438,367,492,430,"o"
22,188,162,318,"W"
345,364,392,424,"c"
519,236,593,332,"e"
159,336,219,417,"D"
117,139,139,168,"G"
37,138,58,169,"R"
229,337,248,421,"i"
502,371,536,434,"r"
5,439,29,471,"A"
31,447,49,473,"n"
284,139,305,170,"E"
71,450,90,475,"u"
219,457,239,480,"n"
0,138,21,168,"E"
197,456,216,478,"n"
91,451,109,475,"s"
538,374,593,454,"y"
241,457,259,480,"e"
416,202,438,328,"i"
62,139,85,169,"O"
342,231,402,325,"S"
176,455,196,478,"e"
153,446,174,478,"k"
215,139,237,169,"U"
260,449,280,480,"d"
51,450,69,476,"u"
116,445,134,477,"J"
242,137,252,169,"I"
90,138,111,169,"U"
