347,247,378,282,"O"
400,164,427,209,"E"
430,165,469,209,"N"
380,248,411,282,"N"
414,248,441,282,"S"
173,159,218,204,"A"
108,157,138,201,"S"
281,247,314,280,"A"
253,245,279,279,"S"
68,155,102,200,"E"
309,163,355,208,"A"
507,167,536,209,"S"
316,246,347,282,"X"
220,158,246,203,"T"
143,158,172,203,"T"
359,164,396,207,"G"
248,157,279,205,"E"
472,165,501,210,"T"
458,384,469,401,"T"
430,384,441,399,"A"
473,384,484,401,"S"
349,383,364,400,"T"
442,384,453,400,"T"
371,384,383,399,"E"
392,384,404,400,"I"
407,383,420,399,"C"
