223,430,252,466,"R"
251,384,277,424,"T"
485,427,515,464,"D"
179,428,208,465,"P"
142,308,205,380,"K"
374,312,443,381,"N"
184,385,212,423,"R"
361,429,385,466,"E"
152,383,182,423,"P"
254,429,279,466,"E"
115,427,148,463,"N"
302,312,374,383,"A"
72,304,138,378,"U"
454,428,483,465,"R"
372,386,401,424,"P"
280,431,312,467,"D"
339,386,370,423,"Y"
505,309,553,378,"E"
149,427,177,464,"S"
214,385,248,422,"O"
279,385,314,423,"O"
330,431,359,467,"R"
316,385,342,424,"T"
235,310,300,381,"D"
518,425,545,463,"s"
446,312,502,379,"C"
403,385,427,423,"E"
418,429,451,464,"O"
386,429,416,466,"C"
99,425,113,464,"U"
210,429,223,465,"I"
443,384,472,422,"a"
