225,211,258,257,"R"
275,388,297,418,"U"
352,388,375,417,"H"
140,387,160,416,"K"
261,145,306,198,"N"
148,280,172,317,"S"
445,387,463,416,"E"
58,387,82,418,"A"
518,387,537,414,"U"
263,277,284,318,"S"
197,211,221,258,"T"
264,211,291,258,"U"
295,211,326,259,"G"
352,334,389,376,"O"
101,387,128,417,"D"
388,147,431,199,"E"
144,329,180,377,"K"
228,387,254,416,"Y"
400,388,422,416,"D"
516,213,544,260,"T"
400,330,431,377,"U"
162,211,193,256,"S"
114,276,136,315,"H"
469,212,497,259,"S"
162,388,179,416,"E"
182,387,197,415,"E"
199,145,255,197,"A"
440,331,472,377,"T"
98,210,125,256,"O"
436,150,473,201,"F"
314,146,377,198,"G"
352,212,374,259,"I"
477,283,507,319,"r"
286,283,305,317,"e"
374,211,404,258,"O"
358,282,383,318,"U"
226,275,259,317,"T"
330,388,347,416,"C"
308,280,327,316,"r"
322,278,340,317,"T"
81,386,97,417,"I"
135,147,188,224,"P"
199,388,219,417,"P"
497,212,512,260,"I"
173,331,195,376,"K"
237,333,263,377,"E"
279,333,308,379,"P"
497,388,513,413,"C"
326,211,344,259,"T"
426,388,442,415,"H"
140,277,147,315,"I"
178,275,210,317,"r"
193,332,221,375,"E"
404,211,432,260,"I"
62,210,91,255,"C"
261,332,279,376,"E"
253,388,273,418,"O"
473,149,496,199,"R"
471,387,487,416,"I"
391,279,423,320,"T"
431,280,463,322,"n"
388,386,399,415,"I"
535,387,548,413,"U"
259,33,363,138,"A"
128,209,137,255,"I"
301,388,318,416,"R"
372,387,384,416,"I"
200,279,225,320,"O"
219,332,237,375,"E"
139,209,160,255,"I"
342,283,359,318,"u"
299,330,327,378,"P"
57,273,97,333,"T"
406,277,429,321,"I"
