303,310,341,350,"C"
62,307,99,347,"C"
102,306,134,347,"A"
136,307,162,348,"S"
138,178,183,222,"O"
383,308,426,349,"M"
308,178,350,223,"R"
343,249,375,282,"D"
429,308,458,348,"P"
505,176,549,222,"N"
92,179,131,223,"D"
304,248,337,282,"N"
270,247,297,281,"A"
228,177,260,222,"L"
191,178,223,223,"L"
165,307,201,348,"T"
463,307,490,347,"B"
468,177,498,221,"E"
241,308,271,350,"E"
265,177,303,223,"A"
494,306,521,347,"E"
344,309,379,350,"A"
431,177,463,221,"L"
555,304,584,346,"L"
206,307,238,350,"L"
523,306,551,347,"L"
385,178,425,221,"G"
