32,325,65,366,"Y"
90,380,123,420,"H"
409,453,423,470,"u"
207,321,241,361,"R"
66,325,102,365,"O"
159,379,194,418,"R"
105,324,141,365,"U"
127,380,157,418,"E"
169,323,204,363,"A"
244,319,275,359,"E"
196,375,228,417,"E"
441,452,456,469,"e"
379,444,397,470,"S"
570,451,585,469,"e"
532,451,544,469,"s"
494,446,512,469,"R"
515,452,529,469,"e"
587,451,602,468,"n"
605,451,618,468,"c"
458,450,472,469,"n"
620,451,635,469,"e"
475,446,485,469,"t"
553,449,567,469,"d"
607,34,633,67,"2"
425,451,438,469,"d"
398,449,409,470,"u"
