170,318,196,349,"e"
231,423,249,445,"a"
175,118,203,151,"n"
233,178,259,210,"a"
205,110,224,151,"t"
200,317,242,348,"m"
143,119,171,152,"e"
466,117,493,150,"s"
93,317,121,358,"y"
384,316,410,348,"e"
203,417,231,446,"M"
361,258,403,291,"w"
186,259,204,291,"r"
399,108,419,151,"t"
430,57,456,91,"s"
353,316,381,358,"p"
275,316,303,347,"n"
100,49,134,93,"N"
310,49,330,91,"t"
284,178,311,209,"e"
318,259,348,291,"o"
335,109,354,149,"t"
412,314,432,347,"r"
306,118,333,150,"n"
331,49,359,92,"h"
312,177,340,209,"a"
297,251,316,291,"t"
279,58,309,91,"u"
249,59,276,91,"a"
185,59,214,93,"u"
157,260,183,292,"e"
420,108,447,150,"h"
332,422,361,446,"m"
433,316,458,347,"a"
218,59,247,92,"n"
382,421,401,445,"n"
456,248,486,290,"k"
362,423,381,445,"e"
73,418,95,446,"E"
344,166,356,209,"l"
459,58,488,91,"e"
291,423,310,452,"g"
490,48,521,92,"d"
124,317,149,349,"s"
122,249,154,293,"P"
362,58,392,91,"o"
251,423,271,446,"n"
175,422,195,446,"s"
260,307,271,349,"i"
208,260,248,291,"m"
263,176,283,208,"r"
289,106,301,151,"i"
356,118,385,150,"o"
144,420,157,445,"t"
405,258,433,290,"o"
243,119,273,161,"y"
402,416,416,445,"t"
495,315,522,347,"o"
450,107,463,150,"i"
417,47,428,90,"i"
151,309,168,348,"t"
394,55,414,91,"r"
436,255,454,290,"r"
526,314,554,347,"n"
266,251,285,291,"t"
114,420,125,445,"t"
319,316,349,348,"o"
312,423,332,447,"e"
157,422,175,445,"e"
64,317,92,350,"s"
461,307,478,348,"t"
272,424,289,447,"a"
423,415,444,444,"s"
481,307,491,348,"i"
446,420,464,444,"e"
95,423,113,446,"s"
137,59,169,93,"o"
465,421,484,444,"c"
127,424,142,446,"a"
506,420,525,442,"o"
134,421,149,445,"t"
225,120,244,154,"r"
526,419,546,442,"n"
485,415,500,444,"t"
253,249,264,291,"f"
