138,144,155,174,"L"
163,148,183,171,"e"
189,142,195,172,"i"
201,148,219,171,"s"
226,151,244,173,"u"
249,147,261,170,"r"
268,148,288,171,"e"
137,184,144,214,"I"
149,190,171,219,"p"
177,192,196,216,"s"
201,192,233,215,"w"
240,186,244,216,"i"
250,192,270,216,"c"
276,186,294,216,"h"
318,184,342,216,"R"
347,193,369,216,"o"
376,194,396,219,"a"
402,187,424,220,"d"
136,229,165,262,"G"
169,235,183,258,"r"
188,237,209,261,"e"
216,237,236,261,"e"
244,237,263,261,"n"
269,237,289,262,"s"
294,231,310,263,"t"
313,238,335,262,"e"
341,239,362,264,"a"
368,233,389,266,"d"
310,140,338,174,"C"
345,150,367,173,"e"
373,148,391,171,"n"
396,143,412,173,"t"
415,149,427,171,"r"
433,150,455,174,"e"
