80,171,134,231,"B"
141,185,193,234,"e"
201,186,253,235,"a"
259,183,292,231,"r"
303,176,355,238,"d"
358,187,437,234,"w"
441,189,493,237,"e"
503,175,521,237,"l"
533,176,551,238,"l"
76,250,108,285,"C"
114,260,138,286,"o"
145,260,166,285,"n"
171,260,193,287,"s"
197,254,210,287,"t"
211,260,225,284,"r"
232,264,254,290,"u"
258,262,282,288,"c"
285,256,298,289,"t"
303,256,307,290,"i"
312,264,337,290,"o"
343,263,365,288,"n"
384,261,407,296,"L"
418,256,422,291,"i"
429,264,467,290,"m"
475,258,479,293,"i"
483,258,497,292,"t"
500,266,524,292,"e"
531,259,555,294,"d"
21,356,35,370,"c"
38,356,52,370,"o"
54,356,68,370,"n"
70,356,82,372,"s"
83,354,91,372,"t"
91,356,101,371,"r"
102,359,116,373,"u"
118,358,132,374,"c"
135,354,141,373,"t"
143,356,149,375,"i"
151,359,165,374,"o"
166,359,182,374,"n"
215,360,225,374,"r"
227,362,240,376,"e"
241,356,251,376,"f"
251,362,266,377,"u"
266,362,278,376,"r"
278,359,294,379,"b"
295,358,302,380,"i"
303,363,317,379,"s"
317,359,332,379,"h"
335,364,359,379,"m"
360,364,374,380,"e"
376,364,392,380,"n"
394,360,402,380,"t"
436,364,459,380,"m"
461,365,475,380,"a"
477,361,483,381,"i"
484,365,500,380,"n"
501,361,509,381,"t"
510,367,524,382,"e"
526,367,542,382,"n"
544,367,558,383,"a"
560,367,575,382,"n"
576,367,590,383,"c"
593,367,607,383,"e"
