2,141,24,168,"E"
40,140,58,167,"R"
64,139,86,169,"O"
92,140,113,169,"U"
118,139,141,168,"G"
146,141,169,169,"H"
188,140,210,170,"G"
216,140,239,168,"U"
244,140,253,168,"I"
257,140,277,170,"D"
285,142,307,171,"E"
27,185,166,321,"W"
172,219,248,324,"e"
253,185,333,329,"b"
341,226,405,326,"s"
415,191,440,329,"i"
450,209,514,330,"t"
519,231,598,336,"e"
161,337,220,420,"D"
227,331,246,423,"i"
256,359,290,421,"r"
292,362,342,422,"e"
343,364,395,424,"c"
396,352,435,426,"t"
440,370,494,431,"o"
499,369,536,434,"r"
536,368,600,455,"y"
7,442,28,468,"A"
32,447,51,472,"n"
54,451,70,477,"g"
75,450,90,477,"u"
92,453,106,475,"s"
117,446,132,474,"J"
155,445,177,477,"K"
178,454,196,480,"e"
196,454,216,476,"n"
219,456,238,479,"n"
241,457,258,480,"e"
261,448,279,480,"d"
