68,156,103,201,"E"
108,156,138,201,"S"
143,158,174,203,"T"
174,156,218,204,"A"
218,156,249,204,"T"
248,159,279,205,"E"
309,162,356,206,"A"
358,162,395,207,"G"
397,161,430,210,"E"
429,164,467,210,"N"
470,162,504,211,"T"
506,163,536,211,"S"
251,246,279,283,"S"
280,244,315,282,"A"
316,247,348,283,"X"
348,247,377,280,"O"
379,246,411,283,"N"
412,246,440,283,"S"
191,381,201,398,"S"
204,383,219,397,"A"
222,382,237,398,"X"
239,382,253,399,"O"
256,382,270,399,"N"
271,382,284,400,"S"
292,382,308,401,"E"
308,382,320,400,"S"
321,382,333,401,"T"
335,384,350,400,"A"
351,382,366,402,"T"
366,383,384,401,"E"
393,385,410,400,"A"
409,384,426,402,"G"
428,385,439,402,"E"
441,383,456,401,"N"
459,383,471,402,"T"
473,384,486,401,"S"
