6,15,20,47,"E"
20,12,31,44,"Q"
29,9,41,44,"P"
41,8,53,41,"T"
68,2,77,38,"I"
77,2,96,35,"N"
95,1,112,33,"V"
1,223,15,277,"r"
12,202,45,283,"b"
45,228,85,287,"o"
84,227,137,293,"n"
151,204,229,296,"D"
228,201,262,296,"i"
265,229,334,297,"o"
336,229,401,296,"x"
406,202,440,297,"i"
443,203,510,297,"d"
511,223,572,293,"e"
12,304,49,388,"E"
47,329,82,394,"x"
86,320,117,402,"t"
117,316,144,403,"i"
144,344,205,412,"n"
208,348,274,435,"g"
277,347,349,417,"u"
348,323,381,416,"i"
382,347,448,415,"s"
447,323,515,413,"h"
517,340,574,405,"e"
575,333,616,404,"r"
