561,105,579,133,"2"
583,104,603,132,"N"
30,122,70,178,"4"
73,119,120,176,"B"
152,119,191,177,"5"
196,121,234,178,"2"
240,119,278,176,"2"
21,308,59,346,"M"
63,318,89,348,"a"
92,315,107,345,"r"
113,308,119,347,"i"
124,318,148,348,"s"
152,318,178,348,"a"
198,309,229,347,"B"
232,318,261,348,"o"
264,317,289,348,"s"
292,309,308,346,"t"
312,316,339,347,"o"
341,318,367,348,"c"
370,310,396,349,"k"
31,379,55,418,"J"
57,384,82,414,"e"
87,383,111,411,"n"
118,384,143,412,"n"
145,382,173,422,"y"
191,374,223,412,"D"
230,375,238,413,"i"
241,385,269,413,"x"
272,384,300,413,"o"
304,382,329,412,"n"
62,222,98,262,"G"
101,220,131,258,"R"
134,224,167,262,"A"
170,221,202,259,"D"
208,222,238,262,"U"
243,223,277,262,"A"
278,217,310,255,"T"
312,221,340,260,"E"
363,220,400,262,"O"
402,218,429,256,"F"
432,218,458,256,"F"
467,222,473,260,"I"
476,220,512,262,"C"
514,220,542,260,"E"
