109,110,135,144,"S"
137,111,163,144,"T"
165,113,186,144,"I"
186,113,218,143,"R"
220,113,248,144,"L"
248,111,265,145,"I"
266,110,300,142,"N"
302,111,337,143,"G"
348,110,380,142,"C"
382,106,411,140,"A"
412,107,434,140,"S"
435,105,463,141,"T"
466,104,492,142,"L"
495,105,529,140,"E"
66,278,103,317,"A"
105,278,138,315,"R"
137,278,169,314,"G"
169,280,200,315,"Y"
202,279,229,315,"L"
232,279,263,314,"L"
276,279,302,313,"S"
314,276,348,313,"L"
348,278,383,313,"O"
383,277,422,313,"D"
420,276,455,312,"G"
457,277,477,312,"I"
478,276,514,313,"N"
514,276,549,313,"G"
548,273,577,313,"S"
