53,228,82,265,"R"
86,230,114,266,"E"
120,229,152,265,"D"
165,232,191,268,"L"
201,231,213,267,"I"
216,229,251,267,"O"
251,228,285,265,"N"
303,228,334,265,"Y"
335,234,367,271,"A"
369,231,400,267,"R"
406,231,440,267,"D"
457,230,483,268,"S"
485,231,521,267,"H"
521,231,556,269,"O"
556,228,584,265,"P"
588,230,616,269,"S"
200,312,228,338,"H"
233,314,243,339,"I"
244,314,270,340,"G"
273,314,299,340,"H"
314,314,335,341,"S"
337,311,360,337,"T"
363,314,387,340,"R"
391,315,413,339,"E"
417,315,438,339,"E"
441,312,464,337,"T"
