126,101,197,182,"U"
204,101,265,181,"P"
270,100,342,180,"D"
352,139,418,181,"m"
422,139,464,180,"e"
466,138,506,182,"x"
506,124,528,182,"i"
531,140,561,184,"c"
563,141,606,184,"o"
186,208,197,221,"a"
201,206,209,222,"p"
209,207,218,219,"u"
218,204,228,219,"b"
228,204,232,219,"l"
232,204,237,219,"i"
237,209,244,218,"c"
245,208,252,219,"a"
253,206,257,220,"t"
258,205,262,219,"i"
262,209,271,219,"o"
271,208,281,219,"n"
284,209,293,219,"o"
293,203,299,219,"f"
302,207,308,218,"t"
308,204,317,219,"h"
317,208,326,219,"e"
330,205,343,219,"M"
344,209,352,218,"e"
352,208,359,219,"x"
360,205,363,219,"i"
363,208,371,219,"c"
370,209,380,219,"a"
379,209,389,219,"n"
394,205,401,219,"E"
403,210,414,219,"m"
414,205,423,218,"b"
425,208,433,219,"a"
434,210,441,219,"s"
441,210,446,219,"s"
447,209,455,221,"y"
457,206,463,219,"t"
463,209,472,218,"o"
475,206,481,219,"t"
482,205,489,219,"h"
491,208,500,218,"e"
503,205,513,218,"U"
514,209,522,218,"n"
523,205,527,218,"i"
527,207,532,218,"t"
533,209,541,219,"e"
541,205,550,219,"d"
553,205,564,219,"K"
563,205,568,220,"i"
568,209,577,219,"n"
577,208,586,222,"g"
586,205,595,219,"d"
595,211,603,219,"o"
603,210,616,220,"m"
48,251,71,283,"P"
74,258,91,284,"r"
92,259,116,283,"e"
116,259,136,283,"s"
136,249,150,284,"i"
152,249,176,283,"d"
177,259,202,282,"e"
202,259,228,284,"n"
228,254,245,283,"t"
258,250,282,283,"F"
283,260,305,283,"o"
306,259,331,284,"x"
344,260,368,283,"v"
369,250,381,285,"i"
383,260,403,284,"s"
403,250,415,284,"i"
416,253,432,283,"t"
432,259,453,283,"s"
89,287,112,319,"E"
112,296,135,318,"u"
138,296,156,319,"r"
157,297,180,319,"o"
181,296,207,328,"p"
208,295,233,320,"e"
234,295,259,321,"a"
260,295,285,320,"n"
300,296,319,319,"c"
320,287,332,318,"i"
333,289,350,319,"t"
350,287,364,320,"i"
365,295,388,319,"e"
389,296,410,319,"s"
343,100,416,179,"A"
414,103,471,181,"T"
473,103,523,182,"E"
