602,292,611,302,"R"
23,464,38,480,"F"
40,465,55,480,"O"
55,466,69,480,"S"
69,466,83,480,"T"
85,465,97,480,"E"
97,465,111,480,"R"
117,466,132,480,"S"
277,467,292,480,"F"
294,467,306,480,"O"
308,467,320,480,"S"
322,467,335,480,"T"
337,468,351,480,"E"
351,468,365,480,"R"
369,467,382,480,"S"
522,463,535,478,"F"
537,462,551,480,"O"
551,460,565,480,"S"
565,462,577,479,"T"
577,460,591,480,"E"
592,462,606,480,"R"
609,460,625,480,"S"
271,120,414,255,"O"
315,155,374,219,"F"
77,282,151,368,"F"
151,283,226,370,"O"
231,284,291,368,"S"
292,284,362,368,"T"
360,286,428,369,"E"
428,286,500,366,"R"
520,285,583,369,"S"
