290,179,296,193,"g"
295,159,301,173,"p"
321,159,328,174,"y"
329,179,334,189,"s"
309,178,315,190,"e"
301,159,306,169,"r"
315,158,322,170,"r"
296,179,303,189,"a"
315,179,320,190,"r"
323,180,329,190,"e"
319,177,324,189,"i"
242,290,253,312,"P"
254,290,268,307,"R"
267,288,273,307,"i"
274,292,286,308,"o"
287,292,300,308,"R"
302,290,316,315,"y"
324,292,338,317,"g"
340,291,355,311,"a"
356,286,364,311,"l"
365,286,375,311,"l"
375,293,391,312,"e"
391,293,409,312,"R"
408,289,418,313,"i"
418,292,435,313,"e"
436,293,450,313,"s"
463,302,474,313,"a"
474,300,483,314,"t"
489,298,500,315,"t"
501,297,514,316,"h"
516,302,529,317,"e"
536,302,549,318,"s"
548,298,565,318,"h"
565,299,571,318,"i"
571,303,587,324,"p"
