212,34,249,70,"W"
258,36,279,71,"A"
283,34,309,71,"R"
313,34,343,72,"N"
344,35,355,73,"I"
357,35,387,72,"N"
388,35,423,74,"G"
115,99,134,131,"T"
134,108,147,131,"r"
147,109,167,131,"e"
168,108,187,133,"s"
189,108,210,139,"p"
212,108,233,132,"a"
232,109,252,132,"s"
254,108,271,132,"s"
272,101,280,133,"i"
281,107,301,132,"n"
302,108,323,138,"g"
335,108,358,133,"o"
357,107,375,131,"r"
385,108,407,132,"c"
407,108,428,133,"a"
428,107,449,133,"u"
449,108,468,132,"s"
469,102,476,134,"i"
477,109,496,133,"n"
496,110,518,139,"g"
18,160,38,183,"n"
39,160,58,183,"u"
59,151,65,183,"i"
67,159,85,183,"s"
87,159,106,183,"a"
106,159,127,183,"n"
128,160,148,183,"c"
148,158,170,183,"e"
181,159,203,183,"o"
204,159,223,184,"n"
236,160,259,185,"a"
268,159,289,183,"s"
290,159,310,183,"c"
310,152,331,183,"h"
329,158,353,183,"o"
354,159,375,183,"o"
375,151,384,184,"l"
396,159,416,183,"s"
415,152,424,183,"i"
425,155,437,184,"t"
437,161,458,184,"e"
468,159,488,183,"c"
490,159,509,184,"a"
509,160,530,183,"n"
542,153,551,184,"l"
551,161,570,183,"e"
572,161,591,183,"a"
591,153,614,184,"d"
119,205,132,233,"t"
132,211,154,234,"o"
165,210,185,235,"a"
197,210,217,234,"c"
218,211,232,234,"r"
232,203,239,233,"i"
240,211,269,234,"m"
269,204,277,234,"i"
278,211,297,233,"n"
299,211,319,235,"a"
318,201,329,234,"l"
339,210,361,235,"c"
362,211,383,235,"o"
383,210,403,234,"n"
403,210,421,233,"v"
422,202,429,234,"i"
430,211,449,234,"c"
450,205,461,235,"t"
461,202,470,235,"i"
491,210,511,235,"n"
471,211,492,233,"o"
118,259,132,278,"U"
132,265,142,279,"n"
141,261,153,277,"d"
153,264,163,277,"e"
162,264,171,277,"r"
176,261,189,279,"S"
191,266,200,277,"e"
200,265,212,278,"c"
212,261,217,278,"t"
218,260,222,279,"i"
223,265,232,277,"o"
233,266,243,278,"n"
249,262,260,278,"5"
261,262,272,279,"4"
271,262,282,278,"7"
288,266,299,279,"o"
300,262,305,278,"f"
311,263,318,278,"t"
318,262,328,278,"h"
329,266,340,278,"e"
345,262,357,278,"E"
357,262,367,278,"d"
368,266,378,278,"u"
378,266,389,278,"c"
389,266,399,278,"a"
399,264,405,277,"t"
405,262,409,277,"i"
409,266,419,278,"o"
420,266,430,278,"n"
435,263,447,278,"A"
449,267,459,277,"c"
459,263,465,278,"t"
470,262,477,278,"1"
478,261,489,278,"9"
489,261,500,278,"9"
500,261,513,278,"6"
211,392,225,414,"E"
226,398,236,412,"s"
237,398,247,412,"s"
247,398,259,413,"e"
259,397,271,414,"x"
274,393,290,413,"C"
290,399,303,413,"o"
303,398,315,413,"u"
315,398,327,413,"n"
327,395,334,413,"t"
335,397,346,418,"y"
349,393,366,413,"C"
367,398,378,412,"o"
378,397,390,412,"u"
391,398,402,412,"n"
402,398,414,412,"c"
413,393,418,412,"i"
417,393,422,413,"l"
236,421,248,439,"L"
248,425,259,439,"e"
259,425,270,438,"a"
270,425,277,438,"r"
277,426,287,438,"n"
288,421,291,439,"i"
292,426,302,439,"n"
303,426,314,443,"g"
320,421,333,438,"S"
333,426,344,438,"e"
344,426,351,439,"r"
385,425,397,438,"s"
375,425,385,438,"e"
365,426,375,438,"c"
361,421,365,439,"i"
351,424,361,439,"v"
