275,254,295,278,"2"
296,254,316,279,"0"
318,255,337,279,"0"
338,256,358,278,"2"
100,268,154,315,"M"
157,279,189,314,"a"
191,277,228,316,"n"
230,278,262,315,"c"
263,277,281,316,"h"
298,283,330,317,"e"
330,282,358,317,"s"
357,277,384,319,"t"
383,285,414,319,"e"
416,285,431,321,"r"
98,322,108,338,"T"
109,323,122,338,"H"
124,324,134,338,"E"
141,324,154,338,"X"
155,323,168,339,"V"
168,323,174,340,"I"
176,324,181,339,"I"
190,323,202,339,"C"
203,324,217,339,"O"
218,325,235,338,"M"
236,324,255,340,"M"
255,324,271,340,"O"
270,325,285,339,"N"
285,325,302,340,"W"
303,325,313,340,"E"
315,327,327,341,"A"
328,327,339,342,"L"
339,327,350,342,"T"
350,327,364,341,"H"
372,328,385,344,"G"
387,329,399,344,"A"
401,330,417,345,"M"
419,331,429,345,"E"
430,331,441,346,"S"
