16,343,52,385,"N"
52,354,86,389,"e"
88,354,118,389,"x"
118,344,140,391,"t"
10,395,47,443,"D"
51,408,81,444,"e"
85,408,112,458,"p"
114,406,146,443,"a"
149,407,168,442,"r"
169,400,190,441,"t"
192,407,218,444,"u"
222,407,239,443,"r"
241,410,272,444,"e"
316,349,337,388,"1"
345,349,370,389,"2"
404,349,430,389,"3"
433,351,452,388,"1"
518,351,547,392,"G"
550,350,575,391,"E"
579,350,607,392,"N"
610,352,633,393,"E"
314,414,340,451,"2"
345,413,372,454,"C"
400,412,428,452,"F"
433,414,460,454,"I"
462,416,489,454,"R"
493,413,519,454,"S"
524,414,550,456,"T"
581,416,612,456,"E"
614,416,640,456,"A"
