33,326,65,368,"Y"
65,325,103,365,"O"
106,323,142,367,"U"
168,322,206,364,"A"
207,321,242,362,"R"
245,319,277,363,"E"
90,379,125,422,"H"
126,377,158,421,"E"
159,379,194,420,"R"
196,372,231,420,"E"
378,441,397,472,"S"
397,447,408,470,"t"
408,450,423,470,"u"
425,443,440,470,"d"
440,451,457,469,"e"
457,449,472,470,"n"
474,446,486,470,"t"
493,443,514,470,"R"
514,451,530,470,"e"
532,451,545,471,"s"
545,443,552,472,"i"
554,442,569,470,"d"
570,451,585,468,"e"
587,450,604,469,"n"
604,449,619,471,"c"
620,449,635,470,"e"
612,35,630,66,"2"
