73,308,139,378,"U"
141,308,204,379,"K"
232,312,301,381,"D"
302,313,373,381,"A"
374,310,443,382,"N"
446,311,499,380,"C"
506,312,551,379,"E"
152,385,181,422,"P"
183,385,213,423,"R"
214,385,250,424,"O"
251,386,278,424,"T"
280,385,315,425,"O"
316,386,341,423,"T"
342,385,370,423,"Y"
373,388,401,425,"P"
402,386,427,425,"E"
98,423,114,464,"I"
115,425,149,464,"N"
150,425,179,466,"S"
180,429,208,467,"P"
210,430,223,466,"I"
223,430,254,467,"R"
254,429,278,468,"E"
280,430,314,469,"D"
328,428,358,468,"R"
362,429,385,468,"E"
387,429,416,469,"C"
417,427,454,467,"O"
455,430,483,465,"R"
485,426,516,466,"D"
517,423,548,464,"S"
