137,179,149,203,"I"
148,178,172,203,"N"
171,175,195,203,"V"
195,175,215,203,"E"
214,177,232,203,"S"
231,173,249,202,"T"
248,175,280,201,"M"
278,173,297,200,"E"
297,173,322,200,"N"
322,172,337,200,"T"
337,172,357,201,"S"
135,217,155,242,"P"
152,217,172,242,"E"
171,216,195,242,"N"
195,217,214,242,"S"
214,215,225,242,"I"
225,215,246,241,"O"
246,213,269,240,"N"
269,213,289,241,"S"
132,258,160,285,"M"
162,257,182,285,"O"
185,256,202,285,"R"
205,255,220,285,"T"
223,255,243,284,"G"
245,257,268,284,"A"
268,255,288,283,"G"
289,254,309,282,"E"
309,253,331,280,"S"
