192,126,222,159,"P"
223,130,242,158,"r"
243,126,266,158,"o"
269,125,295,157,"c"
295,129,322,155,"e"
323,127,348,152,"e"
348,118,375,151,"d"
137,178,171,203,"w"
171,171,180,201,"i"
185,170,205,202,"t"
203,170,232,202,"h"
251,173,277,198,"c"
278,173,306,197,"a"
308,170,334,196,"u"
335,163,351,194,"t"
355,163,363,193,"i"
368,168,394,194,"o"
397,166,425,194,"n"
206,210,238,245,"H"
242,217,266,243,"e"
269,210,280,245,"i"
283,216,309,249,"g"
311,208,338,243,"h"
340,207,366,241,"t"
138,273,177,300,"w"
178,264,203,298,"h"
206,271,232,298,"e"
235,270,265,297,"n"
285,267,303,297,"r"
306,267,334,294,"a"
335,258,346,295,"i"
349,265,374,294,"s"
374,265,402,292,"e"
405,256,434,291,"d"
117,317,134,354,"1"
138,316,154,355,"1"
160,315,188,353,"5"
191,323,231,352,"m"
234,322,275,352,"m"
329,312,365,350,"4"
366,305,378,332,"1"
378,320,400,346,"2"
