117,73,172,123,"W"
176,75,200,122,"E"
207,73,239,123,"L"
240,71,285,126,"C"
288,75,334,119,"O"
343,75,387,122,"M"
391,75,425,121,"E"
445,70,480,121,"T"
482,75,530,119,"O"
33,177,87,229,"M"
90,179,131,232,"A"
132,182,167,227,"R"
173,180,214,231,"K"
219,182,248,230,"S"
348,176,380,230,"S"
384,177,417,230,"P"
419,182,451,230,"E"
452,180,494,231,"N"
501,180,549,230,"C"
549,181,575,230,"E"
582,182,620,230,"R"
47,364,96,420,"C"
96,366,145,416,"O"
147,364,178,418,"L"
181,365,216,417,"L"
220,365,255,420,"E"
255,366,301,419,"C"
305,365,343,421,"T"
362,369,394,418,"B"
399,364,439,422,"Y"
457,367,503,419,"C"
515,372,557,420,"A"
556,366,595,415,"R"
