78,84,116,174,"F"
115,84,140,170,"I"
143,86,197,172,"V"
199,92,239,175,"E"
274,89,313,175,"F"
316,95,373,175,"O"
381,97,433,178,"U"
440,98,489,178,"R"
499,100,537,181,"S"
90,231,156,325,"5"
165,236,233,328,"4"
240,238,310,331,"4"
316,240,386,334,"4"
393,242,463,336,"4"
471,245,541,339,"4"
176,191,189,208,"2"
191,197,203,208,"a"
214,194,230,209,"A"
231,197,239,210,"r"
241,195,248,210,"t"
249,194,263,211,"h"
264,198,277,211,"u"
278,199,287,211,"r"
295,194,306,212,"S"
308,197,315,211,"t"
330,196,344,213,"C"
345,202,357,213,"o"
359,193,364,213,"l"
367,202,376,213,"c"
377,197,388,213,"h"
391,203,403,214,"e"
405,204,415,215,"s"
416,200,424,214,"t"
426,203,437,215,"e"
439,203,448,216,"r"
184,349,191,358,"L"
192,348,196,358,"I"
198,350,207,359,"C"
208,350,215,359,"E"
217,350,228,359,"N"
230,351,237,360,"S"
238,351,245,361,"E"
247,350,257,361,"D"
265,352,273,362,"P"
274,352,282,362,"R"
284,353,288,362,"I"
289,353,298,361,"V"
299,354,307,362,"A"
309,354,316,363,"T"
318,354,325,364,"E"
333,353,344,364,"H"
345,353,350,365,"I"
351,355,360,365,"R"
362,356,369,365,"E"
376,354,385,365,"V"
388,356,395,367,"E"
397,355,407,368,"H"
410,355,413,368,"I"
416,358,424,368,"C"
425,357,432,368,"L"
434,357,442,369,"E"
