59,52,92,103,"F"
97,54,134,104,"A"
138,54,179,104,"R"
183,53,227,106,"N"
229,53,271,107,"B"
276,52,326,109,"O"
330,53,371,111,"R"
375,55,423,110,"O"
427,56,471,109,"U"
475,53,525,110,"G"
527,53,577,111,"H"
40,105,125,183,"A"
126,104,158,185,"I"
159,106,235,189,"R"
234,108,307,189,"S"
308,109,390,193,"H"
389,109,473,193,"O"
476,110,584,193,"W"
125,205,142,229,"2"
158,205,176,229,"8"
217,208,234,231,"J"
249,209,272,230,"U"
284,210,307,233,"L"
314,210,338,234,"Y"
378,213,396,235,"2"
410,214,429,235,"0"
443,214,464,236,"0"
479,215,498,237,"2"
118,300,144,333,"d"
157,308,184,334,"a"
197,302,210,334,"i"
222,303,236,337,"l"
248,311,273,343,"y"
313,305,330,339,"f"
343,308,356,338,"l"
368,314,393,346,"y"
407,307,418,340,"i"
433,315,457,342,"n"
472,317,497,349,"g"
130,354,156,386,"p"
170,356,190,381,"r"
200,356,229,381,"o"
238,357,265,391,"g"
279,357,298,384,"r"
310,358,337,386,"a"
352,360,389,387,"m"
404,362,443,389,"m"
456,362,482,388,"e"
