69,195,95,226,"A"
96,203,120,226,"c"
120,202,143,226,"c"
145,201,168,226,"o"
170,201,203,225,"m"
206,201,238,226,"m"
242,201,265,225,"o"
269,193,290,226,"d"
294,201,314,224,"a"
315,193,328,223,"t"
329,188,338,224,"i"
339,197,363,224,"o"
366,196,388,224,"n"
402,188,436,223,"O"
439,187,452,223,"f"
451,187,466,223,"f"
466,190,474,224,"i"
475,199,497,223,"c"
499,198,527,223,"e"
75,262,103,294,"N"
106,264,115,295,"i"
117,271,138,302,"g"
139,263,160,295,"h"
161,265,174,294,"t"
175,261,183,293,"l"
185,263,192,293,"i"
194,269,215,294,"n"
216,269,239,294,"e"
