219,140,269,186,"C"
268,149,308,188,"a"
305,147,343,185,"n"
342,148,376,186,"o"
377,149,413,186,"n"
147,227,163,248,"C"
165,227,183,248,"O"
185,228,203,248,"M"
204,226,220,246,"P"
218,229,235,249,"A"
234,227,252,248,"C"
252,226,268,247,"T"
274,226,289,247,"P"
291,227,309,248,"O"
309,227,334,248,"W"
333,227,347,248,"E"
348,227,364,248,"R"
372,229,388,250,"A"
387,227,405,248,"D"
404,229,421,250,"A"
420,227,436,248,"P"
437,226,453,247,"T"
453,227,467,248,"E"
468,227,484,248,"R"
258,256,276,278,"C"
275,258,293,280,"A"
302,256,318,277,"P"
319,257,336,279,"S"
337,257,347,277,"1"
346,257,360,277,"0"
361,257,379,279,"0"
