174,50,241,119,"S"
241,48,303,122,"A"
299,41,374,124,"N"
371,47,431,125,"Y"
423,53,489,119,"O"
178,321,228,380,"P"
231,325,276,380,"R"
274,329,340,378,"O"
347,355,370,377,"x"
373,346,389,377,"t"
390,353,407,376,"r"
409,355,430,378,"a"
433,338,471,376,"X"
185,386,204,402,"M"
207,386,220,402,"U"
221,388,233,403,"L"
234,385,246,404,"T"
249,387,254,402,"I"
257,387,275,403,"M"
277,387,291,405,"E"
291,385,307,404,"D"
310,389,315,404,"I"
317,388,331,406,"A"
337,385,349,405,"P"
352,386,366,404,"R"
367,388,383,404,"O"
384,386,397,404,"J"
396,387,411,405,"E"
411,386,425,405,"C"
426,385,439,404,"T"
440,386,456,404,"O"
458,385,471,405,"R"
