248,175,283,216,"N"
286,175,316,216,"o"
328,182,358,216,"a"
359,174,388,215,"d"
390,179,433,215,"m"
435,172,448,214,"i"
447,177,465,213,"t"
464,177,481,212,"t"
482,183,509,213,"a"
511,181,537,214,"n"
540,181,567,214,"c"
567,182,597,214,"e"
291,236,325,272,"A"
326,236,352,272,"u"
354,236,373,271,"t"
373,234,400,274,"h"
400,238,432,273,"o"
434,238,453,271,"r"
454,229,464,272,"i"
465,236,491,268,"s"
494,240,522,270,"e"
525,234,554,270,"d"
244,298,274,338,"P"
276,300,306,331,"e"
304,298,323,330,"r"
324,300,350,330,"s"
350,300,378,331,"o"
382,299,410,329,"n"
411,298,441,328,"n"
441,298,470,330,"e"
473,290,484,329,"l"
498,296,530,328,"o"
533,296,558,330,"n"
562,289,572,326,"l"
573,295,602,337,"y"
