133,10,167,49,"F"
168,12,199,50,"U"
202,11,241,50,"N"
257,13,285,51,"F"
288,15,314,51,"A"
318,14,350,53,"S"
352,12,384,52,"H"
387,13,401,53,"I"
402,15,438,53,"O"
441,15,475,53,"N"
151,50,169,75,"L"
169,55,185,76,"A"
189,55,204,76,"D"
205,54,215,76,"I"
215,55,232,78,"E"
234,55,250,78,"S"
259,55,274,78,"L"
273,55,282,77,"I"
284,56,301,77,"N"
302,56,321,78,"G"
323,58,338,79,"E"
340,57,353,78,"R"
354,55,364,76,"I"
366,56,380,78,"E"
390,57,406,78,"S"
407,56,424,77,"H"
425,57,444,78,"O"
445,58,461,82,"P"
17,96,35,119,"0"
35,97,47,118,"1"
47,95,62,118,"2"
64,96,79,120,"0"
84,95,100,119,"6"
109,94,125,122,"3"
128,98,142,120,"6"
144,97,159,121,"8"
162,97,171,118,"1"
173,96,188,121,"6"
192,96,206,118,"6"
226,99,240,119,"F"
242,101,257,122,"U"
260,101,276,120,"N"
279,100,292,122,"F"
294,100,309,120,"A"
311,100,326,120,"S"
329,100,345,120,"H"
347,100,355,122,"I"
356,100,373,122,"O"
376,100,393,122,"N"
413,101,431,122,"H"
433,100,450,123,"O"
452,101,466,121,"T"
467,102,487,121,"M"
489,101,504,121,"A"
505,102,515,121,"I"
515,101,527,121,"L"
537,100,554,120,"C"
554,100,573,122,"O"
575,99,596,120,"M"
