138,71,187,132,"C"
190,85,230,130,"u"
231,87,264,129,"s"
266,76,298,129,"t"
299,84,341,127,"o"
347,81,412,128,"m"
415,82,453,127,"e"
458,79,487,128,"r"
121,151,163,215,"F"
166,165,192,216,"r"
194,170,233,216,"e"
234,170,272,214,"e"
274,166,319,230,"p"
321,157,358,216,"h"
367,169,409,214,"o"
416,168,454,211,"n"
460,169,500,214,"e"
105,236,147,303,"P"
149,255,178,302,"r"
180,243,192,302,"i"
195,258,235,304,"v"
237,259,271,303,"a"
273,248,302,303,"t"
304,258,340,303,"e"
372,242,421,306,"H"
427,238,443,306,"i"
448,253,477,305,"r"
478,259,519,308,"e"
172,329,215,392,"S"
221,343,259,392,"e"
260,345,286,388,"r"
291,348,333,391,"v"
338,333,356,396,"i"
356,349,400,396,"c"
400,349,440,396,"e"
